months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,offer,internet_type
47,1,0,0,0,0,0,0,Month-to-Month,1,26.51741294,2,0,None,internet_type_None
60,0,0,0,0,0,0,0,Month-to-Month,0,21.74129353,2,0,None,internet_type_None
14,1,57,0,1,0,1,1,One-Year,1,106.5174129,4,0,None,internet_type_Fiber Optic
26,0,0,0,0,0,0,0,One-Year,1,21.29353234,2,0,None,internet_type_None
45,0,59,0,0,0,0,1,Month-to-Month,1,81.19402985,4,0,None,internet_type_Fiber Optic
54,1,48,0,1,0,0,1,Two-Year,0,98.80597015,2,0,None,internet_type_Fiber Optic
53,1,0,0,0,0,0,0,Two-Year,0,25.97014925,2,0,offer_Offer A,internet_type_None
30,1,0,0,0,0,0,0,Two-Year,0,26.31840796,4,0,offer_Offer A,internet_type_None
48,0,28,0,1,0,0,1,Month-to-Month,1,51.74129353,3,0,None,internet_type_DSL
60,0,25,1,1,1,0,1,Two-Year,0,41.24378109,2,0,offer_Offer B,internet_type_DSL
34,1,9,0,1,0,0,1,Month-to-Month,1,100.199005,3,0,None,internet_type_Fiber Optic
9,1,16,0,0,0,1,1,Two-Year,1,55.42288557,2,0,None,internet_type_DSL
6,1,0,0,0,0,0,0,One-Year,1,25.97014925,2,0,None,internet_type_None
63,1,17,0,0,1,0,1,Two-Year,1,90.84577114,2,0,offer_Offer B,internet_type_Fiber Optic
15,1,53,1,1,0,0,1,Month-to-Month,1,106.5671642,2,0,offer_Offer B,internet_type_Fiber Optic
33,0,30,1,0,1,1,1,Two-Year,0,61.04477612,3,0,offer_Offer A,internet_type_DSL
3,0,26,0,0,0,0,0,Month-to-Month,0,72.039801,2,0,None,internet_type_Fiber Optic
1,1,2,1,0,1,1,1,One-Year,1,83.93034826,3,0,offer_Offer B,internet_type_DSL
51,0,19,1,1,1,0,1,One-Year,1,63.13432836,2,0,None,None
38,0,12,0,1,0,0,1,Month-to-Month,1,50.64676617,4,0,None,internet_type_DSL
11,0,58,1,1,1,1,1,One-Year,1,67.76119403,3,0,None,internet_type_DSL
42,0,0,0,0,0,0,0,Month-to-Month,1,21.14427861,4,0,None,internet_type_None
3,0,0,0,0,0,0,0,Two-Year,1,20.89552239,4,0,None,internet_type_None
50,0,0,0,0,0,0,0,Month-to-Month,0,20.99502488,2,0,None,internet_type_None
63,0,27,1,1,0,0,1,Month-to-Month,0,83.38308458,2,0,None,internet_type_Fiber Optic
28,0,0,0,0,0,0,0,Two-Year,0,21.74129353,4,0,offer_Offer B,internet_type_None
65,0,0,0,0,0,0,0,Two-Year,0,21.54228856,3,0,offer_Offer A,internet_type_None
67,1,59,1,0,0,0,1,Month-to-Month,1,66.66666667,2,0,None,internet_type_DSL
17,1,52,1,1,1,1,1,Two-Year,0,90.34825871,2,0,None,internet_type_DSL
48,0,0,0,0,0,0,0,Month-to-Month,1,21.94029851,3,0,None,internet_type_None
31,1,30,0,1,0,0,1,Month-to-Month,0,58.35820896,4,0,None,internet_type_DSL
61,0,47,1,0,0,0,1,Month-to-Month,1,76.96517413,2,0,offer_Offer C,internet_type_Fiber Optic
27,0,8,1,0,0,1,1,One-Year,0,37.26368159,3,0,offer_Offer C,internet_type_DSL
5,1,29,0,0,0,0,0,Month-to-Month,1,61.79104478,3,0,None,internet_type_DSL
33,0,21,0,1,0,0,1,Month-to-Month,1,41.99004975,4,0,offer_Offer B,None
39,0,0,0,0,0,0,0,Month-to-Month,0,20.59701493,3,0,None,internet_type_None
48,0,24,0,0,0,0,1,Month-to-Month,0,56.41791045,2,0,None,internet_type_DSL
66,0,18,1,0,1,0,1,One-Year,1,65.82089552,3,0,offer_Offer B,internet_type_DSL
13,1,0,0,0,0,0,0,Two-Year,1,26.3681592,3,0,offer_Offer B,internet_type_None
8,1,9,0,1,1,1,0,Two-Year,0,77.56218905,3,0,offer_Offer A,internet_type_DSL
54,0,0,0,0,0,0,0,Two-Year,0,20.44776119,4,0,offer_Offer B,internet_type_None
46,1,19,1,1,0,0,1,Month-to-Month,1,95.47263682,2,0,offer_Offer B,internet_type_Fiber Optic
27,0,9,1,0,1,1,1,One-Year,1,73.83084577,2,0,None,None
36,0,0,0,0,0,0,0,One-Year,0,21.64179104,2,0,offer_Offer C,internet_type_None
3,1,22,1,0,0,0,0,Month-to-Month,1,55.37313433,3,0,None,None
3,1,59,0,0,0,0,1,One-Year,1,53.13432836,2,0,offer_Offer C,None
8,0,0,0,0,0,0,0,One-Year,0,21.39303483,2,0,offer_Offer E,internet_type_None
6,1,76,1,1,1,1,1,Two-Year,1,115.2736318,2,0,None,internet_type_Fiber Optic
32,1,7,0,1,0,0,1,One-Year,1,55.82089552,4,0,offer_Offer D,internet_type_DSL
20,1,15,1,0,0,0,0,Month-to-Month,1,81.44278607,2,0,offer_Offer D,internet_type_Fiber Optic
21,1,2,1,0,1,0,1,Two-Year,0,80.64676617,3,0,offer_Offer B,internet_type_DSL
52,0,15,0,0,0,1,1,Two-Year,1,51.39303483,3,0,offer_Offer C,internet_type_DSL
40,0,30,1,0,1,0,1,Month-to-Month,1,55.32338308,3,0,offer_Offer B,internet_type_DSL
10,0,82,0,0,0,1,1,One-Year,1,94.82587065,3,0,offer_Offer B,internet_type_Fiber Optic
57,0,19,1,0,1,0,1,Month-to-Month,1,89.30348259,3,0,offer_Offer D,internet_type_Fiber Optic
57,1,8,1,0,0,1,0,One-Year,1,62.58706468,3,0,offer_Offer B,internet_type_DSL
21,0,2,0,0,1,1,1,One-Year,1,100.5970149,2,0,offer_Offer C,internet_type_Fiber Optic
14,0,30,0,0,1,0,1,Month-to-Month,0,87.11442786,4,0,offer_Offer E,internet_type_Fiber Optic
5,1,26,1,1,0,0,1,One-Year,1,106.1691542,3,0,offer_Offer C,internet_type_Fiber Optic
64,1,20,1,1,1,1,1,Two-Year,1,70.64676617,2,0,offer_Offer C,None
53,0,12,0,0,1,1,1,Two-Year,0,75.92039801,2,0,offer_Offer B,internet_type_DSL
5,0,48,0,1,0,0,0,Month-to-Month,0,52.039801,4,0,offer_Offer D,internet_type_DSL
1,1,21,1,1,0,1,1,Two-Year,0,86.66666667,3,0,None,internet_type_DSL
25,0,0,0,0,0,0,0,Month-to-Month,1,21.19402985,4,0,offer_Offer D,internet_type_None
6,0,0,0,0,0,0,0,Two-Year,1,22.48756219,2,0,offer_Offer B,internet_type_None
35,1,4,1,0,0,0,1,Month-to-Month,0,80.34825871,2,0,offer_Offer D,internet_type_Fiber Optic
3,1,59,0,1,0,1,1,One-Year,1,105.8208955,2,0,offer_Offer C,internet_type_Fiber Optic
67,0,48,0,1,0,0,0,Month-to-Month,1,50.99502488,2,0,offer_Offer D,internet_type_DSL
28,1,0,0,0,0,0,0,Two-Year,0,26.71641791,2,0,offer_Offer B,internet_type_None
31,0,52,0,0,0,0,1,Month-to-Month,0,27.26368159,2,0,offer_Offer D,internet_type_DSL
36,0,15,0,0,0,0,1,Month-to-Month,1,71.64179104,2,0,None,internet_type_Fiber Optic
14,0,73,0,0,0,1,1,Month-to-Month,1,70.89552239,2,0,offer_Offer E,None
23,1,9,1,1,1,0,1,One-Year,1,94.52736318,2,0,offer_Offer B,internet_type_Fiber Optic
16,0,52,0,0,0,0,1,Month-to-Month,1,71.04477612,2,0,offer_Offer E,internet_type_Fiber Optic
58,0,0,0,0,0,0,0,Two-Year,0,21.94029851,4,0,None,internet_type_None
42,0,0,0,0,0,0,0,Two-Year,0,22.13930348,3,0,None,internet_type_None
22,1,0,0,0,0,0,0,One-Year,1,25.47263682,3,0,None,internet_type_None
54,1,41,0,0,0,0,1,Month-to-Month,1,71.94029851,4,0,None,internet_type_DSL
37,1,5,1,0,0,0,1,Month-to-Month,0,67.26368159,3,0,offer_Offer D,internet_type_DSL
17,0,52,0,0,0,0,1,Month-to-Month,1,26.31840796,4,0,offer_Offer E,internet_type_DSL
5,0,51,1,0,1,1,1,Two-Year,0,70.74626866,3,0,None,internet_type_DSL
33,1,0,0,0,0,0,0,Two-Year,0,26.3681592,4,0,None,internet_type_None
47,1,18,1,1,1,0,1,One-Year,0,91.79104478,3,0,offer_Offer C,internet_type_Fiber Optic
44,1,10,1,0,0,0,1,Month-to-Month,1,102.1890547,2,0,None,internet_type_Fiber Optic
1,1,52,1,0,1,1,1,Two-Year,0,76.8159204,3,0,None,None
8,1,13,0,1,0,0,1,Month-to-Month,0,88.60696517,2,0,None,internet_type_Fiber Optic
9,0,29,1,0,1,0,1,Month-to-Month,0,65.92039801,2,0,offer_Offer D,internet_type_DSL
47,1,0,0,0,0,0,0,Two-Year,0,26.41791045,3,0,None,internet_type_None
39,0,11,1,1,0,1,0,One-Year,1,107.1641791,3,0,None,internet_type_Fiber Optic
33,0,0,0,0,0,0,0,One-Year,0,21.19402985,4,0,offer_Offer D,internet_type_None
11,0,51,0,1,0,0,1,Month-to-Month,1,60.24875622,2,0,offer_Offer E,internet_type_DSL
51,0,0,0,0,0,0,0,Month-to-Month,1,21.89054726,4,0,offer_Offer C,internet_type_None
18,1,15,1,0,0,0,1,Month-to-Month,1,66.0199005,2,0,None,internet_type_DSL
54,0,59,1,0,0,0,1,Month-to-Month,0,30.19900498,3,0,offer_Offer D,internet_type_DSL
1,1,20,1,1,0,0,1,Month-to-Month,1,106.4676617,3,0,None,internet_type_Fiber Optic
8,1,53,0,1,1,0,1,One-Year,0,84.57711443,4,0,None,internet_type_Fiber Optic
28,1,13,0,0,1,1,1,Two-Year,0,104.5273632,4,0,None,internet_type_Fiber Optic
39,0,0,0,0,0,0,0,Month-to-Month,0,21.19402985,2,0,offer_Offer E,internet_type_None
42,1,24,1,0,1,1,1,Two-Year,1,87.31343284,3,0,None,internet_type_DSL
59,0,0,0,0,0,0,0,Two-Year,0,21.89054726,2,0,None,internet_type_None
3,0,51,0,1,0,0,1,Month-to-Month,1,51.89054726,4,0,offer_Offer E,internet_type_DSL
0,0,23,1,0,0,1,1,Month-to-Month,1,81.5920398,2,0,offer_Offer E,internet_type_Fiber Optic
50,0,73,0,1,0,0,1,Month-to-Month,1,52.8358209,2,0,offer_Offer D,None
66,0,30,0,0,0,1,1,Two-Year,1,96.56716418,3,0,None,internet_type_Fiber Optic
10,1,20,0,1,1,1,1,Two-Year,1,77.56218905,3,0,None,None
63,1,21,1,1,1,1,1,Two-Year,0,116.8159204,2,0,None,internet_type_Fiber Optic
38,1,0,0,0,0,0,0,Two-Year,0,26.3681592,3,0,None,internet_type_None
16,0,25,1,1,1,1,1,One-Year,1,55.17412935,2,0,None,internet_type_DSL
32,0,0,0,0,0,0,0,Month-to-Month,0,21.19402985,2,0,None,internet_type_None
33,1,52,1,0,0,0,0,Two-Year,1,102.4875622,2,0,None,internet_type_Fiber Optic
20,0,69,1,1,0,1,1,Two-Year,0,58.35820896,3,0,None,internet_type_DSL
58,0,0,0,0,0,0,0,Two-Year,1,21.84079602,3,0,None,internet_type_None
11,0,24,1,0,1,1,1,One-Year,0,62.23880597,2,0,None,internet_type_DSL
26,0,0,0,0,0,0,0,One-Year,1,22.68656716,3,0,None,internet_type_None
60,0,0,0,0,0,0,0,One-Year,1,20.99502488,2,0,None,internet_type_None
67,0,29,0,0,0,0,1,Month-to-Month,1,64.32835821,4,0,None,None
28,1,59,1,0,1,0,1,Two-Year,1,106.8159204,2,0,None,internet_type_Fiber Optic
3,0,0,0,0,0,0,0,Two-Year,0,21.5920398,2,0,None,internet_type_None
55,0,30,0,0,1,1,1,One-Year,0,75.5721393,4,0,None,internet_type_DSL
44,1,18,0,1,1,1,1,Month-to-Month,1,108.8059701,3,0,None,internet_type_Fiber Optic
58,0,0,0,0,0,0,0,Two-Year,0,21.29353234,2,0,None,internet_type_None
57,1,59,1,1,1,1,1,One-Year,0,70.29850746,2,0,None,None
40,1,22,0,1,1,1,1,Two-Year,0,85.92039801,3,0,None,internet_type_DSL
27,1,47,0,1,1,1,1,Two-Year,1,112.4875622,3,0,None,internet_type_Fiber Optic
10,1,17,1,0,0,1,1,Two-Year,1,82.039801,2,0,None,internet_type_DSL
20,1,25,0,0,0,0,0,Month-to-Month,0,77.06467662,2,0,None,internet_type_Fiber Optic
54,0,27,1,1,1,0,1,One-Year,0,59.15422886,3,0,None,internet_type_DSL
3,1,18,0,1,1,1,1,Two-Year,1,111.8905473,2,0,None,internet_type_Fiber Optic
27,0,59,1,1,0,1,1,Two-Year,1,59.75124378,2,0,None,None
60,0,29,1,0,1,1,1,Two-Year,1,82.43781095,2,0,None,None
31,0,0,0,0,0,0,0,Two-Year,0,21.44278607,4,0,None,internet_type_None
27,0,3,0,0,1,0,1,Month-to-Month,1,61.09452736,2,0,None,None
39,0,23,1,1,1,1,0,One-Year,1,77.01492537,3,0,None,None
29,0,26,0,1,1,0,1,One-Year,1,46.71641791,3,0,None,internet_type_DSL
25,1,18,1,0,0,1,1,One-Year,1,72.43781095,2,0,offer_Offer B,internet_type_DSL
51,0,0,0,0,0,0,0,Two-Year,0,22.63681592,4,0,offer_Offer D,internet_type_None
58,0,0,0,0,0,0,0,Month-to-Month,1,21.69154229,2,0,None,internet_type_None
6,1,0,0,0,0,0,0,Month-to-Month,0,26.31840796,3,0,None,internet_type_None
38,0,27,1,0,1,0,1,Month-to-Month,1,68.20895522,2,0,None,internet_type_DSL
13,0,76,1,1,1,0,0,One-Year,0,96.16915423,3,0,None,internet_type_Fiber Optic
0,0,30,1,1,1,1,1,One-Year,1,67.36318408,2,0,offer_Offer B,internet_type_DSL
23,0,0,0,0,0,0,0,Month-to-Month,1,21.69154229,3,0,offer_Offer D,internet_type_None
11,1,0,0,0,0,0,0,Two-Year,1,26.3681592,3,0,None,internet_type_None
66,0,6,1,1,0,1,1,One-Year,1,52.8358209,2,0,offer_Offer B,None
42,0,4,0,0,1,1,1,Month-to-Month,0,55.82089552,4,0,offer_Offer D,None
43,0,0,0,0,0,0,0,Two-Year,0,21.14427861,2,0,None,internet_type_None
20,0,7,1,0,0,1,0,One-Year,1,57.81094527,3,0,offer_Offer D,internet_type_DSL
13,0,52,0,0,0,0,1,Month-to-Month,1,26.86567164,4,0,None,None
34,1,0,0,0,0,0,0,Two-Year,0,25.67164179,2,0,None,internet_type_None
39,0,7,1,0,0,1,1,One-Year,1,37.06467662,2,0,offer_Offer B,internet_type_DSL
2,0,71,0,1,0,0,1,Month-to-Month,0,76.8159204,4,0,None,internet_type_Fiber Optic
32,0,0,0,0,0,0,0,Two-Year,0,22.13930348,2,0,None,internet_type_None
11,0,8,1,1,1,1,1,Two-Year,0,57.6119403,3,0,None,internet_type_DSL
24,0,0,0,0,0,0,0,Two-Year,0,21.74129353,2,0,None,internet_type_None
34,0,71,1,0,1,0,1,One-Year,1,74.52736318,2,0,offer_Offer B,internet_type_DSL
20,0,0,0,0,0,0,0,Month-to-Month,0,22.23880597,3,0,None,internet_type_None
35,1,11,0,0,1,0,1,One-Year,1,102.0895522,2,0,offer_Offer B,internet_type_Fiber Optic
20,0,0,0,0,0,0,0,Two-Year,1,21.69154229,3,0,None,internet_type_None
58,0,42,0,1,0,0,1,Month-to-Month,1,51.24378109,2,0,offer_Offer B,internet_type_DSL
36,1,22,1,1,1,0,1,Two-Year,0,67.1641791,2,0,None,None
31,0,0,0,0,0,0,0,Month-to-Month,1,22.18905473,4,0,None,internet_type_None
1,0,15,1,0,1,1,1,Two-Year,0,62.48756219,3,0,None,None
8,0,0,0,0,0,0,0,One-Year,1,22.08955224,4,0,offer_Offer A,internet_type_None
40,0,0,0,0,0,0,0,Month-to-Month,1,21.24378109,3,0,None,internet_type_None
53,1,28,0,0,0,0,1,Month-to-Month,1,76.66666667,4,0,None,internet_type_Fiber Optic
9,1,59,1,1,1,0,1,Month-to-Month,1,112.7363184,2,0,offer_Offer B,internet_type_Fiber Optic
10,0,85,0,0,0,0,1,Month-to-Month,0,71.64179104,2,0,None,internet_type_Fiber Optic
27,1,16,1,1,1,1,0,Two-Year,0,93.38308458,2,0,offer_Offer A,internet_type_DSL
33,0,13,1,1,1,1,1,Two-Year,0,86.91542289,2,0,offer_Offer B,internet_type_DSL
6,0,18,1,0,1,1,1,One-Year,0,85.82089552,2,0,offer_Offer B,internet_type_Fiber Optic
58,1,24,1,1,0,0,1,Month-to-Month,1,62.43781095,3,0,None,internet_type_DSL
32,0,0,0,0,0,0,0,Two-Year,1,21.99004975,2,0,None,internet_type_None
63,0,23,0,1,0,0,1,Month-to-Month,0,96.66666667,2,0,None,internet_type_Fiber Optic
64,0,0,0,0,0,0,0,Month-to-Month,0,21.5920398,2,0,None,internet_type_None
7,0,3,1,1,1,1,1,Two-Year,1,85.77114428,2,0,offer_Offer B,None
45,0,0,0,0,0,0,0,Two-Year,1,21.5920398,4,0,None,internet_type_None
41,1,15,1,1,1,1,1,Two-Year,0,83.73134328,2,0,offer_Offer A,None
34,1,19,0,1,0,0,1,Month-to-Month,1,68.30845771,4,0,offer_Offer B,internet_type_DSL
13,0,11,1,1,1,1,1,Two-Year,1,46.21890547,2,0,offer_Offer A,internet_type_DSL
32,0,21,0,1,0,1,1,One-Year,1,99.80099502,2,0,offer_Offer B,internet_type_Fiber Optic
32,0,14,0,0,0,0,0,Month-to-Month,0,72.18905473,3,0,offer_Offer E,internet_type_Fiber Optic
14,1,0,0,0,0,0,0,One-Year,0,26.66666667,2,0,offer_Offer B,internet_type_None
55,0,21,1,0,1,1,1,Two-Year,1,103.8308458,2,0,offer_Offer B,internet_type_Fiber Optic
10,1,7,0,1,1,1,1,Two-Year,0,87.960199,3,0,offer_Offer B,internet_type_DSL
11,1,0,0,0,0,0,0,Two-Year,0,26.0199005,3,0,offer_Offer A,internet_type_None
52,0,52,0,0,1,0,1,Month-to-Month,1,59.90049751,3,0,None,internet_type_DSL
48,0,59,1,1,1,0,1,Two-Year,0,70.24875622,2,0,offer_Offer A,internet_type_DSL
59,1,16,0,1,1,0,0,Month-to-Month,1,87.21393035,2,0,None,internet_type_Fiber Optic
1,0,0,0,0,0,0,0,One-Year,0,21.84079602,4,0,None,internet_type_None
17,0,0,0,0,0,0,0,Month-to-Month,0,22.08955224,2,0,None,internet_type_None
22,1,57,0,1,1,1,1,One-Year,1,112.0895522,3,0,offer_Offer B,internet_type_Fiber Optic
4,0,73,0,0,1,0,1,Month-to-Month,1,84.27860697,2,0,offer_Offer E,internet_type_Fiber Optic
18,1,3,1,0,0,1,1,Month-to-Month,1,85.77114428,2,0,None,internet_type_Fiber Optic
19,0,0,0,0,0,0,0,One-Year,0,21.29353234,2,0,None,internet_type_None
24,0,0,0,0,0,0,0,Month-to-Month,0,21.69154229,4,0,offer_Offer E,internet_type_None
28,0,24,0,0,0,0,1,Month-to-Month,1,67.76119403,4,0,offer_Offer E,None
20,1,0,0,0,0,0,0,Two-Year,0,25.02487562,2,0,None,internet_type_None
60,1,0,0,0,0,0,0,Two-Year,1,27.01492537,3,0,offer_Offer A,internet_type_None
20,0,4,1,0,0,1,1,Two-Year,1,46.16915423,2,0,None,None
66,1,82,1,0,1,0,1,One-Year,1,105.4228856,3,0,offer_Offer A,internet_type_Fiber Optic
20,1,53,0,0,1,0,1,Month-to-Month,1,93.93034826,2,0,offer_Offer B,internet_type_Fiber Optic
26,1,19,1,1,1,1,1,Two-Year,0,95.92039801,3,0,offer_Offer B,internet_type_Fiber Optic
20,1,59,0,0,1,1,1,Month-to-Month,0,96.86567164,2,0,None,internet_type_Fiber Optic
11,0,2,1,1,0,0,1,One-Year,1,101.641791,4,0,offer_Offer B,internet_type_Fiber Optic
13,0,11,0,0,1,1,1,Two-Year,1,57.06467662,2,0,offer_Offer B,None
28,1,53,0,1,0,0,1,Month-to-Month,1,90.94527363,3,0,offer_Offer A,internet_type_Fiber Optic
59,0,0,0,0,0,0,0,Two-Year,1,20.89552239,4,0,None,internet_type_None
6,1,51,0,1,0,0,1,Month-to-Month,1,101.1442786,3,0,None,internet_type_Fiber Optic
61,1,15,1,1,1,1,1,Two-Year,1,114.3283582,4,0,offer_Offer A,internet_type_Fiber Optic
27,0,0,0,0,0,0,0,One-Year,0,21.69154229,2,0,None,internet_type_None
23,0,5,0,0,1,1,1,Month-to-Month,1,75.62189055,3,0,None,internet_type_DSL
31,1,0,0,0,0,0,0,Two-Year,0,26.16915423,4,0,None,internet_type_None
26,1,0,0,0,0,0,0,One-Year,0,26.51741294,2,0,None,internet_type_None
25,1,8,0,0,0,1,1,One-Year,1,66.3681592,2,0,None,internet_type_DSL
58,0,0,0,0,0,0,0,Month-to-Month,0,22.48756219,2,0,None,internet_type_None
55,0,7,1,1,0,1,1,Month-to-Month,1,70.44776119,2,0,offer_Offer E,internet_type_DSL
15,1,15,0,0,0,0,1,Month-to-Month,0,50.59701493,2,0,None,None
60,0,6,0,0,1,0,1,One-Year,1,51.84079602,4,0,None,None
39,0,0,0,0,0,0,0,One-Year,0,21.64179104,4,0,offer_Offer E,internet_type_None
52,0,19,1,0,1,0,1,One-Year,0,101.641791,2,0,None,internet_type_Fiber Optic
18,0,6,0,0,1,1,1,Month-to-Month,1,57.36318408,3,0,offer_Offer E,None
55,0,59,1,1,1,1,1,Two-Year,1,112.4378109,4,0,None,internet_type_Fiber Optic
35,1,59,0,0,0,1,1,Month-to-Month,1,99.90049751,2,0,None,internet_type_Fiber Optic
61,1,69,0,0,0,0,1,Month-to-Month,1,51.64179104,3,0,offer_Offer E,internet_type_DSL
17,0,0,0,0,0,0,0,Month-to-Month,0,22.58706468,4,0,None,internet_type_None
8,0,0,0,0,0,0,0,Month-to-Month,1,21.09452736,2,0,offer_Offer E,internet_type_None
0,1,8,1,0,1,0,1,Month-to-Month,0,70.99502488,2,0,None,internet_type_DSL
39,0,18,0,1,0,0,1,Month-to-Month,1,95.87064677,2,0,None,internet_type_Fiber Optic
63,0,0,0,0,0,0,0,Month-to-Month,1,22.3880597,2,0,None,internet_type_None
21,1,18,1,1,1,1,0,Two-Year,1,107.3631841,2,0,None,internet_type_Fiber Optic
26,1,11,0,0,1,1,1,One-Year,1,109.60199,2,0,None,internet_type_Fiber Optic
2,0,21,0,1,1,0,1,Two-Year,1,100.9950249,3,0,None,internet_type_Fiber Optic
9,1,29,1,0,0,1,1,Month-to-Month,0,97.26368159,2,0,None,internet_type_Fiber Optic
37,0,0,0,0,0,0,0,One-Year,0,21.74129353,2,0,None,internet_type_None
21,0,11,1,0,0,1,1,Month-to-Month,0,66.46766169,2,0,offer_Offer E,None
54,0,59,0,1,0,0,1,Month-to-Month,0,76.06965174,4,0,None,internet_type_Fiber Optic
44,0,57,1,0,0,0,0,Month-to-Month,1,50.7960199,2,0,offer_Offer D,None
51,1,3,0,0,0,1,1,One-Year,1,75.2238806,2,0,offer_Offer D,internet_type_DSL
27,1,16,1,1,0,0,1,One-Year,1,93.68159204,3,0,None,internet_type_Fiber Optic
30,0,0,0,0,0,0,0,Month-to-Month,0,20.94527363,2,0,None,internet_type_None
52,1,12,0,0,1,0,1,Month-to-Month,0,90.04975124,3,0,None,internet_type_Fiber Optic
61,1,19,0,1,1,0,1,Month-to-Month,1,97.31343284,4,0,None,internet_type_Fiber Optic
55,0,0,0,0,0,0,0,Month-to-Month,0,21.99004975,3,0,None,internet_type_None
37,0,3,0,0,1,0,1,One-Year,1,50.64676617,4,0,None,None
38,0,14,0,0,1,1,1,One-Year,0,37.21393035,2,0,None,internet_type_DSL
26,0,15,1,1,1,1,1,Two-Year,1,66.61691542,3,0,offer_Offer A,internet_type_DSL
7,0,14,1,1,0,1,1,One-Year,1,71.24378109,2,0,None,internet_type_DSL
16,1,2,0,1,1,0,0,One-Year,1,108.1094527,2,0,None,internet_type_Fiber Optic
12,0,26,1,0,0,0,1,Month-to-Month,0,52.8358209,3,0,None,internet_type_DSL
29,0,41,1,1,0,1,1,One-Year,1,59.30348259,2,0,offer_Offer D,internet_type_DSL
35,0,0,0,0,0,0,0,Month-to-Month,0,21.29353234,2,0,None,internet_type_None
16,0,52,1,0,1,0,1,Month-to-Month,1,80.94527363,3,0,offer_Offer D,internet_type_Fiber Optic
3,1,28,1,1,1,0,1,Month-to-Month,0,99.50248756,3,0,None,internet_type_Fiber Optic
35,0,0,0,0,0,0,0,Month-to-Month,1,21.99004975,4,0,None,internet_type_None
45,0,71,1,1,0,0,1,Month-to-Month,1,80.59701493,2,0,None,internet_type_Fiber Optic
29,0,6,0,0,1,0,1,Month-to-Month,1,41.84079602,4,0,offer_Offer C,None
44,0,0,0,0,0,0,0,Two-Year,0,21.69154229,3,0,offer_Offer D,internet_type_None
54,1,52,1,0,0,0,1,One-Year,1,56.91542289,2,0,None,None
53,0,26,0,0,0,0,0,Month-to-Month,1,72.58706468,4,0,offer_Offer D,internet_type_Fiber Optic
55,0,16,1,0,1,0,1,Two-Year,1,55.67164179,2,0,offer_Offer A,None
28,0,0,0,0,0,0,0,Two-Year,0,21.39303483,4,0,None,internet_type_None
19,1,41,1,1,1,1,1,Two-Year,0,81.84079602,2,0,offer_Offer A,internet_type_DSL
62,0,0,0,0,0,0,0,Two-Year,1,20.99502488,3,0,offer_Offer A,internet_type_None
25,1,53,0,0,0,0,1,Month-to-Month,1,86.21890547,2,0,offer_Offer D,internet_type_Fiber Optic
60,0,0,0,0,0,0,0,Two-Year,0,21.24378109,4,0,None,internet_type_None
9,1,30,0,0,1,1,1,One-Year,1,70.09950249,3,0,None,internet_type_DSL
8,1,13,0,0,0,0,1,Month-to-Month,0,93.9800995,3,0,offer_Offer D,internet_type_Fiber Optic
60,1,48,1,0,0,0,1,One-Year,1,101.8905473,2,0,None,internet_type_Fiber Optic
23,0,0,0,0,0,0,0,Month-to-Month,0,22.28855721,2,0,None,internet_type_None
65,0,0,0,0,0,0,0,Month-to-Month,1,21.34328358,2,0,None,internet_type_None
34,1,14,1,1,1,1,1,One-Year,0,68.95522388,2,0,offer_Offer C,internet_type_DSL
14,0,23,0,0,0,0,0,Month-to-Month,0,45.17412935,4,0,None,internet_type_DSL
60,1,20,0,1,1,1,1,Month-to-Month,1,111.1442786,4,0,offer_Offer B,internet_type_Fiber Optic
53,0,0,0,0,0,0,0,Month-to-Month,0,22.3880597,2,0,None,internet_type_None
18,0,28,0,1,0,0,1,Month-to-Month,0,96.76616915,2,0,None,internet_type_Fiber Optic
58,0,0,0,0,0,0,0,Two-Year,0,22.73631841,4,0,offer_Offer A,internet_type_None
42,0,22,0,0,0,0,1,Month-to-Month,1,57.76119403,4,0,offer_Offer D,None
63,0,0,0,0,0,0,0,Two-Year,0,20.14925373,3,0,offer_Offer B,internet_type_None
62,1,0,0,0,0,0,0,Month-to-Month,1,27.46268657,4,0,offer_Offer C,internet_type_None
32,0,0,0,0,0,0,0,Month-to-Month,0,21.34328358,3,0,offer_Offer D,internet_type_None
6,0,0,0,0,0,0,0,Two-Year,0,21.54228856,4,0,offer_Offer A,internet_type_None
49,0,18,1,1,1,1,1,Two-Year,1,77.21393035,3,0,offer_Offer A,None
29,1,6,0,1,0,1,1,Two-Year,1,80.39800995,4,0,offer_Offer A,None
16,0,21,1,0,0,0,1,Month-to-Month,0,51.89054726,2,0,None,None
40,0,48,0,1,1,0,0,Month-to-Month,1,81.74129353,3,0,offer_Offer B,internet_type_Fiber Optic
20,0,0,0,0,0,0,0,Two-Year,0,21.5920398,4,0,offer_Offer A,internet_type_None
18,0,0,0,0,0,0,0,Two-Year,1,22.8358209,4,0,offer_Offer B,internet_type_None
44,0,6,0,0,1,0,1,Month-to-Month,1,51.5920398,3,0,offer_Offer C,internet_type_DSL
31,1,21,0,1,1,0,1,Two-Year,1,106.0696517,4,0,offer_Offer B,internet_type_Fiber Optic
22,0,0,0,0,0,0,0,Two-Year,0,21.5920398,3,0,offer_Offer B,internet_type_None
